product_id,seller_id,category_id,product_name,price,stock_quantity,created_at
11508,191,5,Progressive 3rdgeneration collaboration,109.49,390,2024-08-24
11509,518,5,Future-proofed 6thgeneration attitude,144.8,332,2026-02-24
11510,521,9,Reduced global capability,656.7,454,2025-09-23
11511,452,6,Inverse multimedia process improvement,431.24,324,2024-08-08
11512,448,13,Decentralized radical focus group,313.33,173,2025-06-18
11513,563,6,Open-source methodical orchestration,358.05,153,2025-01-20
11514,90,13,Multi-tiered foreground approach,627.49,91,2024-07-21
11515,141,8,Open-source demand-driven methodology,513.19,135,2025-03-01
11516,552,11,User-centric needs-based parallelism,119.05,334,2026-06-17
11517,573,6,Monitored web-enabled success,86.61,177,2023-10-23
11518,188,11,Diverse full-range challenge,471.62,499,2024-03-01
11519,335,2,Visionary mission-critical info-mediaries,82.39,239,2025-09-11
11520,544,7,Right-sized modular complexity,220.27,321,2023-05-20
11521,281,5,Compatible 3rdgeneration infrastructure,506.0,244,2025-09-20
11522,452,5,Switchable holistic focus group,403.22,208,2024-02-08
11523,599,8,Focused intermediate conglomeration,594.74,39,2023-02-07
11524,198,2,Virtual executive leverage,473.86,224,2024-01-02
11525,510,8,Exclusive even-keeled groupware,786.93,485,2025-05-06
11526,57,14,Assimilated empowering capability,371.77,276,2025-11-01
11527,535,11,Centralized disintermediate conglomeration,346.9,341,2024-08-02
11528,179,1,Reverse-engineered dedicated firmware,300.8,359,2023-03-04
11529,333,8,Vision-oriented client-driven structure,483.8,151,2025-04-06
11530,180,3,Face-to-face didactic hub,741.51,207,2024-03-04
11531,269,13,Multi-lateral static service-desk,369.22,47,2025-12-24
11532,415,14,Cross-group non-volatile knowledge user,289.59,58,2024-12-09
11533,239,2,Optional neutral matrices,123.7,150,2023-05-27
11534,240,12,Focused static hub,471.52,321,2026-06-15
11535,514,11,Team-oriented 6thgeneration encoding,758.36,319,2023-04-07
11536,545,12,Intuitive well-modulated migration,748.6,220,2025-11-08
11537,438,6,Configurable fresh-thinking hierarchy,710.11,471,2024-06-03
11538,448,14,Exclusive full-range framework,371.81,27,2023-07-29
11539,507,1,Streamlined grid-enabled migration,720.87,377,2024-12-17
11540,581,4,Organized leadingedge artificial intelligence,554.59,237,2023-03-17
11541,110,15,Centralized even-keeled frame,734.27,171,2025-01-26
11542,169,3,Secured logistical open system,351.94,39,2023-10-01
11543,270,7,Public-key full-range open system,861.33,191,2024-11-16
11544,158,12,Stand-alone client-driven contingency,593.98,376,2026-05-16
11545,370,12,Monitored web-enabled software,440.24,231,2024-02-05
11546,325,2,Multi-layered high-level customer loyalty,344.54,122,2023-10-13
11547,6,14,De-engineered non-volatile application,166.0,408,2025-08-06
11548,128,2,Quality-focused systemic open system,196.8,41,2025-10-21
11549,52,1,Team-oriented solution-oriented implementation,133.09,382,2024-07-23
11550,532,1,Networked real-time strategy,33.52,391,2025-12-28
11551,261,8,Assimilated zero administration throughput,876.5,161,2024-11-12
11552,369,8,Decentralized cohesive groupware,617.56,126,2024-08-17
11553,222,3,Realigned asynchronous Internet solution,506.55,117,2026-05-26
11554,70,4,Advanced fresh-thinking help-desk,119.01,339,2023-05-16
11555,563,13,Sharable encompassing hub,741.85,123,2025-05-01
11556,400,10,Persistent encompassing infrastructure,731.52,134,2026-07-01
11557,530,4,Intuitive global superstructure,325.69,262,2023-01-21
11558,537,5,Public-key national website,354.08,264,2025-10-15
11559,212,3,Networked logistical paradigm,521.97,400,2025-07-17
11560,324,9,Persistent multimedia Local Area Network,249.21,171,2025-05-24
11561,146,8,Reverse-engineered heuristic orchestration,100.78,331,2024-01-24
11562,478,1,Ergonomic encompassing parallelism,564.48,132,2024-09-04
11563,402,14,Synchronized context-sensitive analyzer,551.08,141,2024-12-13
11564,578,9,Seamless logistical migration,879.81,371,2023-03-01
11565,63,7,Digitized empowering process improvement,362.3,416,2023-02-27
11566,588,5,Universal analyzing framework,423.29,101,2023-04-22
11567,427,3,Total content-based forecast,830.11,217,2024-08-18
11568,416,12,Re-engineered demand-driven functionalities,886.36,257,2025-12-25
11569,580,10,Visionary 6thgeneration conglomeration,500.27,90,2024-07-02
11570,275,13,Down-sized national access,273.96,464,2024-05-11
11571,85,3,Re-engineered interactive firmware,656.44,350,2024-07-27
11572,144,11,Cross-group multi-tasking instruction set,836.34,296,2023-12-20
11573,470,5,Front-line impactful knowledge user,529.38,350,2026-03-07
11574,46,10,Expanded leadingedge intranet,466.52,350,2023-06-13
11575,147,3,Re-engineered dedicated hardware,39.05,490,2023-06-01
11576,350,11,Implemented needs-based paradigm,91.22,70,2025-11-05
11577,363,2,Fully-configurable 3rdgeneration matrix,193.13,260,2024-07-25
11578,33,6,Ameliorated reciprocal access,265.13,55,2025-03-05
11579,340,3,Self-enabling 24hour time-frame,896.63,250,2023-01-17
11580,2,13,Innovative radical budgetary management,485.99,463,2025-07-14
11581,511,8,Enhanced encompassing budgetary management,337.74,314,2023-04-21
11582,48,4,Distributed scalable moderator,162.43,493,2025-06-01
11583,28,8,Business-focused encompassing open architecture,221.51,389,2025-08-08
11584,522,12,Streamlined user-facing parallelism,261.8,82,2025-05-22
11585,479,5,Managed maximized model,793.18,158,2025-05-14
11586,279,11,Vision-oriented dynamic capability,201.21,397,2023-05-07
11587,214,3,Object-based optimizing Local Area Network,200.34,118,2026-01-20
11588,363,13,Re-engineered static challenge,235.49,228,2025-06-09
11589,493,4,Down-sized dynamic ability,54.33,182,2026-01-27
11590,352,9,Visionary modular Graphical User Interface,160.74,317,2025-05-15
11591,285,13,Distributed intermediate Graphical User Interface,310.43,491,2026-06-08
11592,430,9,Profit-focused client-driven superstructure,137.91,138,2024-02-26
11593,96,15,Devolved solution-oriented model,126.88,340,2023-06-13
11594,153,6,Balanced interactive strategy,857.61,187,2025-10-23
11595,514,10,Horizontal systemic complexity,470.12,376,2026-06-17
11596,173,12,Ameliorated fault-tolerant utilization,189.36,244,2026-01-17
11597,123,5,Ergonomic dynamic Internet solution,104.4,472,2024-11-06
11598,479,1,Distributed client-driven benchmark,598.36,230,2023-04-30
11599,469,8,Grass-roots reciprocal website,749.28,360,2024-01-17
11600,308,5,User-friendly executive alliance,808.38,418,2024-12-04
11601,308,12,Optional optimizing neural-net,744.01,240,2024-10-29
11602,449,2,Programmable directional hardware,97.27,429,2023-08-14
11603,383,13,De-engineered 24/7 algorithm,680.47,212,2025-12-14
11604,499,4,Synergized maximized moratorium,109.81,21,2023-09-25
11605,306,3,Multi-tiered multi-state matrices,351.54,151,2024-10-11
11606,440,15,Virtual contextually-based alliance,211.59,484,2024-07-26
11607,438,9,Face-to-face composite attitude,261.6,262,2024-03-13
11608,102,13,Grass-roots dynamic service-desk,16.23,293,2023-01-30
11609,197,14,Multi-lateral responsive groupware,314.84,347,2024-12-07
11610,516,12,Mandatory asynchronous pricing structure,431.22,193,2024-01-25
11611,192,12,Realigned client-driven capacity,723.57,179,2023-03-12
11612,192,8,Cloned systemic product,572.28,310,2023-11-13
11613,399,5,Optimized modular utilization,169.9,381,2023-01-14
11614,178,4,Enhanced impactful core,497.06,224,2023-11-29
11615,529,14,Synchronized coherent toolset,494.87,250,2024-05-25
11616,446,7,Inverse analyzing core,840.72,456,2024-09-21
11617,583,8,Down-sized foreground algorithm,42.45,332,2024-10-02
11618,593,12,Pre-emptive context-sensitive matrix,560.34,372,2023-08-28
11619,577,14,Compatible multi-tasking alliance,367.19,322,2024-07-01
11620,226,12,Virtual optimizing moderator,597.56,364,2024-05-05
11621,354,7,Function-based intangible projection,133.46,297,2024-11-13
11622,28,3,Right-sized systemic structure,70.45,39,2023-09-05
11623,521,8,Reverse-engineered mobile policy,9.8,22,2023-01-09
11624,42,9,Exclusive reciprocal monitoring,785.44,91,2023-09-19
11625,57,6,Visionary client-server moderator,216.02,383,2023-12-08
11626,44,9,Universal 6thgeneration concept,529.85,294,2025-01-05
11627,393,13,Managed intangible challenge,49.11,292,2025-12-18
11628,32,5,Open-architected clear-thinking emulation,385.07,36,2025-07-04
11629,120,14,Universal leadingedge infrastructure,765.01,442,2023-07-08
11630,293,8,Diverse object-oriented service-desk,777.67,92,2024-06-23
11631,477,14,Multi-tiered fresh-thinking workforce,320.43,289,2026-06-11
11632,103,13,Intuitive multi-tasking artificial intelligence,113.98,249,2024-01-28
11633,582,1,Proactive executive standardization,712.53,214,2024-10-25
11634,60,12,Distributed encompassing support,365.58,271,2025-10-26
11635,374,8,Fundamental bifurcated initiative,646.68,398,2023-03-21
11636,188,8,Multi-lateral motivating implementation,853.58,100,2023-09-06
11637,435,1,Fully-configurable upward-trending function,218.56,178,2023-04-19
11638,158,12,Future-proofed value-added success,278.3,445,2024-11-27
11639,16,7,Pre-emptive user-facing moratorium,740.96,487,2024-02-13
11640,130,12,Fully-configurable contextually-based initiative,419.39,427,2023-05-05
11641,358,3,Synchronized composite firmware,760.65,140,2023-06-30
11642,438,10,Robust radical architecture,733.2,398,2024-10-04
11643,442,15,Integrated eco-centric core,273.29,274,2025-05-01
11644,388,8,Centralized asynchronous function,359.9,325,2024-06-04
11645,422,10,Ergonomic neutral methodology,771.93,61,2024-07-23
11646,170,12,Operative directional time-frame,456.99,4,2023-02-05
11647,6,15,Visionary impactful framework,814.07,6,2023-08-13
11648,217,13,Persevering intangible function,846.99,227,2024-06-22
11649,196,8,Front-line zero-defect orchestration,461.96,250,2023-07-19
11650,18,13,Advanced full-range matrix,429.85,259,2024-01-01
11651,196,3,Integrated responsive product,136.8,433,2026-01-15
11652,229,4,Grass-roots grid-enabled open system,435.38,399,2023-12-03
11653,145,14,Sharable uniform conglomeration,896.84,368,2024-04-26
11654,276,6,Ergonomic systemic data-warehouse,44.73,175,2024-07-19
11655,122,8,Focused intermediate solution,446.95,188,2025-08-03
11656,552,7,Function-based user-facing projection,898.82,223,2023-06-10
11657,44,12,Configurable optimizing alliance,588.07,18,2023-02-08
11658,360,10,Robust demand-driven knowledgebase,82.22,62,2025-12-20
11659,391,3,Adaptive dynamic ability,581.48,137,2025-10-20
11660,245,10,Monitored 24/7 artificial intelligence,197.64,488,2024-02-27
11661,309,9,Synchronized 6thgeneration infrastructure,599.91,43,2024-08-07
11662,58,3,Compatible bandwidth-monitored conglomeration,358.3,301,2025-03-07
11663,231,2,Public-key reciprocal groupware,863.39,496,2024-12-12
11664,360,11,Cross-platform homogeneous orchestration,475.49,332,2023-02-08
11665,516,8,Persevering multi-state success,336.62,395,2024-11-24
11666,472,6,Cross-platform intermediate migration,93.16,353,2024-03-10
11667,113,9,Open-source executive Local Area Network,836.42,114,2026-02-03
11668,140,4,Devolved 6thgeneration moratorium,444.62,340,2026-01-05
11669,288,5,Compatible logistical capacity,234.22,274,2024-10-16
11670,17,2,Devolved value-added concept,602.51,323,2026-01-14
11671,90,4,Expanded background hierarchy,458.36,366,2024-09-02
11672,112,9,User-friendly homogeneous model,847.18,90,2026-06-15
11673,232,3,Phased exuding capacity,856.22,378,2024-07-27
11674,331,8,Exclusive zero tolerance challenge,46.1,240,2025-07-08
11675,256,4,Quality-focused bifurcated capacity,757.66,249,2023-03-19
11676,69,1,Programmable content-based utilization,382.89,98,2025-04-02
11677,46,6,Customer-focused motivating firmware,268.58,370,2026-03-03
11678,499,2,Implemented foreground implementation,169.53,295,2024-04-22
11679,81,11,Re-contextualized executive circuit,39.06,79,2025-03-05
11680,169,11,Vision-oriented high-level time-frame,584.97,239,2024-10-04
11681,429,14,Profit-focused contextually-based capacity,698.25,372,2026-05-09
11682,1,7,Synchronized homogeneous function,627.18,153,2023-08-26
11683,518,7,Robust maximized solution,556.52,198,2023-01-22
11684,369,7,Synergized tangible archive,365.61,430,2023-07-25
11685,87,14,Adaptive systematic utilization,664.62,284,2024-01-18
11686,564,10,Organized attitude-oriented framework,121.04,44,2023-02-05
11687,493,6,Enhanced bifurcated Local Area Network,454.87,155,2024-03-25
11688,370,9,Sharable bottom-line system engine,728.95,11,2026-04-13
11689,505,6,Profound solution-oriented benchmark,204.77,101,2025-02-11
11690,203,2,Multi-lateral coherent approach,862.19,296,2023-10-03
11691,514,11,Total zero administration portal,534.6,296,2023-07-13
11692,529,11,Horizontal asynchronous workforce,366.83,337,2025-08-30
11693,328,11,Team-oriented neutral architecture,358.24,221,2024-03-22
11694,257,15,Profound eco-centric knowledgebase,288.85,140,2026-04-26
11695,392,15,Realigned interactive circuit,255.38,350,2023-12-14
11696,177,1,Customer-focused multimedia algorithm,377.35,423,2026-03-08
11697,588,11,Expanded heuristic customer loyalty,142.08,396,2024-12-03
11698,542,13,Business-focused incremental moratorium,220.33,5,2024-02-10
11699,359,9,Enhanced holistic matrices,57.85,359,2026-02-04
11700,472,6,Mandatory directional database,368.11,488,2024-05-18
11701,261,12,Optional global superstructure,264.4,49,2023-03-22
11702,520,9,Quality-focused national open system,316.44,119,2024-08-17
11703,571,15,Switchable homogeneous protocol,493.96,471,2023-06-24
11704,191,8,Open-source tangible collaboration,653.64,83,2025-07-16
11705,454,9,Customizable radical algorithm,706.13,147,2023-04-07
11706,509,10,Cross-group bottom-line extranet,752.6,320,2024-01-20
11707,141,9,Diverse mobile frame,75.69,285,2023-07-02
11708,396,11,Phased reciprocal pricing structure,429.07,460,2025-10-02
11709,463,11,Seamless intermediate emulation,88.94,3,2024-04-07
11710,292,1,Up-sized mobile infrastructure,161.17,493,2025-10-03
11711,225,7,Universal 24hour protocol,64.1,159,2024-10-16
11712,466,13,Universal context-sensitive forecast,894.97,54,2025-08-28
11713,68,9,Re-contextualized didactic solution,248.43,270,2023-01-12
11714,19,13,Virtual zero tolerance protocol,60.63,384,2023-02-01
11715,93,4,De-engineered needs-based circuit,218.71,426,2023-12-12
11716,121,5,Programmable regional process improvement,742.96,301,2023-02-07
11717,262,15,Centralized needs-based Graphical User Interface,12.17,47,2024-05-21
11718,585,3,Pre-emptive eco-centric focus group,102.49,338,2026-02-17
11719,80,10,Expanded 5thgeneration forecast,139.24,393,2025-10-04
11720,151,5,Re-engineered background hierarchy,263.28,330,2025-07-07
11721,431,5,Upgradable homogeneous toolset,293.45,38,2025-11-26
11722,318,7,Centralized multimedia intranet,506.97,455,2023-07-22
11723,383,15,Enhanced full-range matrix,621.0,279,2024-02-06
11724,212,15,Multi-layered heuristic algorithm,360.46,168,2026-06-25
11725,454,5,Fundamental eco-centric utilization,441.2,22,2026-04-24
11726,107,5,Vision-oriented attitude-oriented project,466.22,379,2023-09-01
11727,190,12,Balanced encompassing Graphical User Interface,607.59,385,2023-01-31
11728,524,13,Enhanced exuding circuit,205.68,482,2025-12-05
11729,135,14,Persevering multi-tasking frame,672.55,177,2025-05-14
